x,mysin,mysinrev,mysinterms,mysintermsrev
1.00,0.00000000000000019879,0.00000000000000000000,0.00000000000000019879,0.00000000000000000000
2.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
3.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
4.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
5.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
6.00,0.00000000000000013277,0.00000000000000000000,0.00000000000000013277,0.00000000000000000000
7.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
8.00,0.00000000000000019943,0.00000000000000000000,0.00000000000000019943,0.00000000000000000000
9.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
10.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
11.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
12.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
13.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
14.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
15.00,0.00000000000000021448,0.00000000000000000000,0.00000000000000021448,0.00000000000000000000
16.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
17.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
18.00,0.00000000000000017964,0.00000000000000000000,0.00000000000000017964,0.00000000000000000000
19.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
20.00,0.00000000000000016230,0.00000000000000000000,0.00000000000000016230,0.00000000000000000000
21.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
22.00,0.00000000000000014819,0.00000000000000000000,0.00000000000000014819,0.00000000000000000000
23.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
24.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
25.00,0.00000000000000013135,0.00000000000000000000,0.00000000000000013135,0.00000000000000000000
26.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
27.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
28.00,0.00000000000000011824,0.00000000000000000000,0.00000000000000011824,0.00000000000000000000
29.00,0.00000000000000011450,0.00000000000000000000,0.00000000000000011450,0.00000000000000000000
30.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
31.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
32.00,0.00000000000000020951,0.00000000000000000000,0.00000000000000020951,0.00000000000000000000
33.00,0.00000000000000020385,0.00000000000000000000,0.00000000000000020385,0.00000000000000000000
34.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
35.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
36.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
37.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
38.00,0.00000000000000018033,0.00000000000000000000,0.00000000000000018033,0.00000000000000000000
39.00,0.00000000000000035283,0.00000000000000000000,0.00000000000000035283,0.00000000000000000000
40.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
41.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
42.00,0.00000000000000016592,0.00000000000000000000,0.00000000000000016592,0.00000000000000000000
43.00,0.00000000000000000000,0.00000000000000016279,0.00000000000000000000,0.00000000000000016279
44.00,0.00000000000000015982,0.00000000000000000000,0.00000000000000015982,0.00000000000000000000
45.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
46.00,0.00000000000000015434,0.00000000000000000000,0.00000000000000015434,0.00000000000000000000
47.00,0.00000000000000015180,0.00000000000000000000,0.00000000000000015180,0.00000000000000000000
48.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
49.00,0.00000000000000014711,0.00000000000000000000,0.00000000000000014711,0.00000000000000014711
50.00,0.00000000000000014493,0.00000000000000000000,0.00000000000000014493,0.00000000000000000000
51.00,0.00000000000000014286,0.00000000000000000000,0.00000000000000014286,0.00000000000000000000
52.00,0.00000000000000014089,0.00000000000000000000,0.00000000000000014089,0.00000000000000000000
53.00,0.00000000000000013901,0.00000000000000000000,0.00000000000000013901,0.00000000000000000000
54.00,0.00000000000000013723,0.00000000000000000000,0.00000000000000013723,0.00000000000000000000
55.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
56.00,0.00000000000000013392,0.00000000000000000000,0.00000000000000013392,0.00000000000000000000
57.00,0.00000000000000013238,0.00000000000000000000,0.00000000000000013238,0.00000000000000000000
58.00,0.00000000000000013092,0.00000000000000013092,0.00000000000000013092,0.00000000000000000000
59.00,0.00000000000000012952,0.00000000000000000000,0.00000000000000012952,0.00000000000000000000
60.00,0.00000000000000012820,0.00000000000000000000,0.00000000000000012820,0.00000000000000000000
61.00,0.00000000000000012694,0.00000000000000000000,0.00000000000000012694,0.00000000000000000000
62.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
63.00,0.00000000000000012460,0.00000000000000012460,0.00000000000000012460,0.00000000000000012460
64.00,0.00000000000000012352,0.00000000000000000000,0.00000000000000012352,0.00000000000000000000
65.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
66.00,0.00000000000000012153,0.00000000000000012153,0.00000000000000012153,0.00000000000000012153
67.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
68.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
69.00,0.00000000000000011892,0.00000000000000000000,0.00000000000000011892,0.00000000000000011892
70.00,0.00000000000000011815,0.00000000000000011815,0.00000000000000011815,0.00000000000000011815
71.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
72.00,0.00000000000000011674,0.00000000000000011674,0.00000000000000000000,0.00000000000000000000
73.00,0.00000000000000000000,0.00000000000000011610,0.00000000000000000000,0.00000000000000011610
74.00,0.00000000000000011550,0.00000000000000000000,0.00000000000000011550,0.00000000000000000000
75.00,0.00000000000000011494,0.00000000000000000000,0.00000000000000022988,0.00000000000000011494
76.00,0.00000000000000011442,0.00000000000000011442,0.00000000000000011442,0.00000000000000000000
77.00,0.00000000000000011394,0.00000000000000000000,0.00000000000000011394,0.00000000000000011394
78.00,0.00000000000000022701,0.00000000000000011350,0.00000000000000011350,0.00000000000000000000
79.00,0.00000000000000011310,0.00000000000000000000,0.00000000000000011310,0.00000000000000000000
80.00,0.00000000000000011274,0.00000000000000000000,0.00000000000000011274,0.00000000000000000000
81.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
82.00,0.00000000000000022423,0.00000000000000000000,0.00000000000000022423,0.00000000000000011211
83.00,0.00000000000000000000,0.00000000000000011186,0.00000000000000011186,0.00000000000000011186
84.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
85.00,0.00000000000000000000,0.00000000000000011145,0.00000000000000000000,0.00000000000000011145
86.00,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
87.00,0.00000000000000022235,0.00000000000000011117,0.00000000000000022235,0.00000000000000011117
88.00,0.00000000000000022218,0.00000000000000011109,0.00000000000000044436,0.00000000000000022218
89.00,0.00000000000000022208,0.00000000000000022208,0.00000000000000022208,0.00000000000000022208
90.00,0.00000000000000000000,0.00000000000000022204,0.00000000000000000000,0.00000000000000022204
91.00,0.00000000000000022208,0.00000000000000033312,0.00000000000000022208,0.00000000000000033312
92.00,0.00000000000000055545,0.00000000000000044436,0.00000000000000055545,0.00000000000000044436
93.00,0.00000000000000033352,0.00000000000000044470,0.00000000000000033352,0.00000000000000055587
94.00,0.00000000000000044517,0.00000000000000055647,0.00000000000000044517,0.00000000000000055647
95.00,0.00000000000000089157,0.00000000000000078012,0.00000000000000089157,0.00000000000000078012
96.00,0.00000000000000089307,0.00000000000000089307,0.00000000000000089307,0.00000000000000089307
97.00,0.00000000000000123042,0.00000000000000134227,0.00000000000000123042,0.00000000000000134227
98.00,0.00000000000000145747,0.00000000000000145747,0.00000000000000145747,0.00000000000000156959
99.00,0.00000000000000191091,0.00000000000000191091,0.00000000000000191091,0.00000000000000191091
100.00,0.00000000000000225470,0.00000000000000225470,0.00000000000000236744,0.00000000000000236744
101.00,0.00000000000000271441,0.00000000000000294061,0.00000000000000282751,0.00000000000000294061
102.00,0.00000000000000363208,0.00000000000000351858,0.00000000000000374559,0.00000000000000363208
103.00,0.00000000000000432982,0.00000000000000444376,0.00000000000000432982,0.00000000000000444376
104.00,0.00000000000000549221,0.00000000000000549221,0.00000000000000549221,0.00000000000000549221
105.00,0.00000000000000678139,0.00000000000000666645,0.00000000000000678139,0.00000000000000666645
106.00,0.00000000000000796925,0.00000000000000808475,0.00000000000000808475,0.00000000000000808475
107.00,0.00000000000001010027,0.00000000000001021637,0.00000000000001010027,0.00000000000001021637
108.00,0.00000000000001237399,0.00000000000001237399,0.00000000000001237399,0.00000000000001237399
109.00,0.00000000000001502969,0.00000000000001514711,0.00000000000001502969,0.00000000000001514711
110.00,0.00000000000001843100,0.00000000000001831286,0.00000000000001866730,0.00000000000001843100
111.00,0.00000000000002211930,0.00000000000002223822,0.00000000000002211930,0.00000000000002223822
112.00,0.00000000000002718130,0.00000000000002706156,0.00000000000002718130,0.00000000000002706156
113.00,0.00000000000003280598,0.00000000000003280598,0.00000000000003304720,0.00000000000003304720
114.00,0.00000000000003974000,0.00000000000003974000,0.00000000000003998305,0.00000000000003998305
115.00,0.00000000000004826483,0.00000000000004826483,0.00000000000004850982,0.00000000000004850982
116.00,0.00000000000005855020,0.00000000000005842668,0.00000000000005879725,0.00000000000005867372
117.00,0.00000000000007065004,0.00000000000007065004,0.00000000000007065004,0.00000000000007065004
118.00,0.00000000000008525208,0.00000000000008512634,0.00000000000008550356,0.00000000000008537782
119.00,0.00000000000010281962,0.00000000000010294656,0.00000000000010269268,0.00000000000010269268
120.00,0.00000000000012358240,0.00000000000012371060,0.00000000000012358240,0.00000000000012371060
121.00,0.00000000000014869163,0.00000000000014869163,0.00000000000014895067,0.00000000000014895067
122.00,0.00000000000017856820,0.00000000000017856820,0.00000000000017869911,0.00000000000017883003
123.00,0.00000000000021405671,0.00000000000021432147,0.00000000000021432147,0.00000000000021458623
124.00,0.00000000000025738865,0.00000000000025725474,0.00000000000025725474,0.00000000000025725474
125.00,0.00000000000030820251,0.00000000000030820251,0.00000000000030820251,0.00000000000030820251
126.00,0.00000000000036846554,0.00000000000036860277,0.00000000000036860277,0.00000000000036860277
127.00,0.00000000000044081651,0.00000000000044081651,0.00000000000044081651,0.00000000000044081651
128.00,0.00000000000052664429,0.00000000000052692607,0.00000000000052650340,0.00000000000052664429
129.00,0.00000000000062872250,0.00000000000062872250,0.00000000000062900822,0.00000000000062900822
130.00,0.00000000000075044403,0.00000000000075029910,0.00000000000075044403,0.00000000000075029910
131.00,0.00000000000089411023,0.00000000000089411023,0.00000000000089455155,0.00000000000089440444
132.00,0.00000000000106548688,0.00000000000106548688,0.00000000000106548688,0.00000000000106548688
133.00,0.00000000000126756209,0.00000000000126771389,0.00000000000126816930,0.00000000000126832111
134.00,0.00000000000150881965,0.00000000000150881965,0.00000000000150881965,0.00000000000150881965
135.00,0.00000000000179383063,0.00000000000179383063,0.00000000000179445867,0.00000000000179445867
136.00,0.00000000000213219706,0.00000000000213187742,0.00000000000213219706,0.00000000000213187742
137.00,0.00000000000253203086,0.00000000000253203086,0.00000000000253268202,0.00000000000253268202
138.00,0.00000000000300614268,0.00000000000300597676,0.00000000000300680636,0.00000000000300664044
139.00,0.00000000000356779360,0.00000000000356796282,0.00000000000356779360,0.00000000000356796282
140.00,0.00000000000423250461,0.00000000000423233189,0.00000000000423250461,0.00000000000423233189
141.00,0.00000000000501921688,0.00000000000501921688,0.00000000000501921688,0.00000000000501921688
142.00,0.00000000000595035269,0.00000000000595053302,0.00000000000595035269,0.00000000000595017236
143.00,0.00000000000705282102,0.00000000000705245206,0.00000000000705282102,0.00000000000705245206
144.00,0.00000000000835710279,0.00000000000835710279,0.00000000000835785832,0.00000000000835785832
145.00,0.00000000000990221806,0.00000000000990241163,0.00000000000990221806,0.00000000000990241163
146.00,0.00000000001173214083,0.00000000001173194229,0.00000000001173214083,0.00000000001173194229
147.00,0.00000000001389982773,0.00000000001389962388,0.00000000001389982773,0.00000000001389962388
148.00,0.00000000001646816346,0.00000000001646858247,0.00000000001646900149,0.00000000001646942051
149.00,0.00000000001951520009,0.00000000001951541565,0.00000000001951520009,0.00000000001951541565
150.00,0.00000000002312916525,0.00000000002312894321,0.00000000002313005343,0.00000000002312983138
151.00,0.00000000002742091115,0.00000000002742056764,0.00000000002742194165,0.00000000002742239966
152.00,0.00000000003252121799,0.00000000003252109975,0.00000000003252169096,0.00000000003252204568
153.00,0.00000000003858900524,0.00000000003858888297,0.00000000003858900524,0.00000000003858888297
154.00,0.00000000004581402331,0.00000000004581364342,0.00000000004581503635,0.00000000004581465646
155.00,0.00000000005443141513,0.00000000005443115243,0.00000000005443141513,0.00000000005443115243
156.00,0.00000000006472109920,0.00000000006472137216,0.00000000006472246400,0.00000000006472246400
157.00,0.00000000007703473015,0.00000000007703529843,0.00000000007703416187,0.00000000007703416187
